num_rooms,size,floor,Price,Location,Date,Today
2 ,70 ,2/9 ,160 000,28 May m.,"Bakı, bugün 13:49",06/15/2022
3 ,81 ,16/19 ,169 500,Xətai r.,"Bakı, bugün 14:49",06/15/2022
4 ,153 ,16/20 ,159 000,Əhmədli q.,"Bakı, bugün 13:48",06/15/2022
4 ,105 ,9/9 ,125 000,Azadlıq Prospekti m.,"Bakı, bugün 13:47",06/15/2022
3 ,72 ,5/5 ,163 000,Gənclik m.,"Bakı, 09 i̇yun 2022",06/15/2022
3 ,60 ,4/5 ,200 000,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
5 ,263 ,8/12 ,550 000,Nəsimi r.,"Bakı, 11 i̇yun 2022",06/15/2022
2 ,50 ,4/5 ,90 000,Yasamal q.,"Bakı, 11 i̇yun 2022",06/15/2022
5 ,308 ,,571 340,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
4 ,167.6 ,,251 400,28 May m.,"Bakı, 10 i̇yun 2022",06/15/2022
4 ,200 ,,380 000,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,79.5 ,,99 375,Bakı,"Bakı, dünən 16:11",06/15/2022
2 ,60 ,13/16 ,118 000,Qara Qarayev m.,"Bakı, bugün 13:47",06/15/2022
3 ,125 ,3/17 ,279 000,Elmlər Akademiyası m.,"Bakı, bugün 13:47",06/15/2022
3 ,117 ,3/12 ,300 000,İçəri Şəhər m.,"Bakı, bugün 13:47",06/15/2022
3 ,149 ,16/19 ,265 000,Xətai r.,"Bakı, bugün 13:48",06/15/2022
2 ,70 ,8/18 ,119 999,İnşaatçılar m.,"Bakı, bugün 13:46",06/15/2022
3 ,124 ,16/17 ,149 000,Əhmədli m.,"Bakı, bugün 13:46",06/15/2022
3 ,92 ,16/17 ,149 000,Xalqlar Dostluğu m.,"Bakı, bugün 13:46",06/15/2022
4 ,197 ,9/18 ,394 000,Nəsimi r.,"Bakı, bugün 14:07",06/15/2022
2 ,60 ,2/5 ,86 000,Nərimanov r.,"Bakı, bugün 13:44",06/15/2022
3 ,150 ,4/14 ,260 000,Nəsimi r.,"Bakı, bugün 13:44",06/15/2022
3 ,130 ,11/16 ,239 000,Nərimanov r.,"Bakı, bugün 13:43",06/15/2022
2 ,70.9 ,8/9 ,88 625,7-ci mikrorayon q.,"Bakı, bugün 13:42",06/15/2022
3 ,99.5 ,6/9 ,124 337,7-ci mikrorayon q.,"Bakı, bugün 13:42",06/15/2022
2 ,71.4 ,6/9 ,89 262,7-ci mikrorayon q.,"Bakı, bugün 13:42",06/15/2022
2 ,58 ,2/5 ,123 000,Elmlər Akademiyası m.,"Bakı, bugün 13:41",06/15/2022
2 ,35 ,5/17 ,100 000,Nizami r.,"Bakı, bugün 13:41",06/15/2022
3 ,65 ,8/17 ,109 000,Əhmədli m.,"Bakı, bugün 13:36",06/15/2022
3 ,86 ,14/17 ,235 000,Yasamal r.,"Bakı, bugün 13:35",06/15/2022
1 ,33 ,2/5 ,76 000,Yasamal r.,"Bakı, bugün 13:35",06/15/2022
4 ,210 ,14/20 ,335 000,Nərimanov r.,"Bakı, bugün 13:40",06/15/2022
4 ,152 ,4/17 ,309 000,Şah İsmayıl Xətai m.,"Bakı, bugün 13:34",06/15/2022
2 ,73 ,5/17 ,78 000,Əhmədli m.,"Bakı, bugün 13:34",06/15/2022
2 ,73 ,9/16 ,146 000,Elmlər Akademiyası m.,"Bakı, bugün 13:32",06/15/2022
3 ,97 ,18/20 ,145 000,8-ci mikrorayon q.,"Bakı, bugün 13:32",06/15/2022
2 ,106 ,9/15 ,220 000,Nəsimi r.,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,90 ,5/12 ,170 000,Nəsimi r.,"Bakı, dünən 18:30",06/15/2022
3 ,80 ,9/9 ,118 000,Həzi Aslanov m.,"Bakı, bugün 12:00",06/15/2022
2 ,65 ,11/18 ,99 999,Həzi Aslanov m.,"Bakı, 17 may 2022",06/15/2022
2 ,75.7 ,,173 731,Sea Breeze ,"Bakı, bugün 11:42",06/15/2022
3 ,170 ,,323 000,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,90.5 ,,153 850,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
1 ,45.7 ,,57 112,Bakı,"Bakı, bugün 10:39",06/15/2022
3 ,105 ,12/17 ,180 000,İnşaatçılar m.,"Bakı, bugün 13:31",06/15/2022
2 ,55 ,2/5 ,93 000,Memar Əcəmi m.,"Bakı, bugün 13:30",06/15/2022
3 ,90 ,10/19 ,155 000,Xətai r.,"Bakı, bugün 13:30",06/15/2022
3 ,76 ,4/6 ,78 000,Masazır q.,"Bakı, bugün 13:30",06/15/2022
4 ,105 ,5/5 ,140 000,Memar Əcəmi m.,"Bakı, bugün 13:29",06/15/2022
4 ,157.8 ,4/18 ,260 000,Nəsimi r.,"Bakı, bugün 13:28",06/15/2022
3 ,125 ,3/9 ,116 000,9-cu mikrorayon q.,"Bakı, bugün 13:28",06/15/2022
3 ,64 ,4/10 ,64 000,Masazır q.,"Bakı, bugün 13:28",06/15/2022
2 ,72 ,7/20 ,89 000,Əhmədli m.,"Bakı, bugün 13:27",06/15/2022
4 ,200 ,4/18 ,358 000,Binəqədi r.,"Bakı, bugün 13:26",06/15/2022
4 ,154 ,14/19 ,255 000,Nərimanov r.,"Bakı, bugün 13:24",06/15/2022
2 ,56 ,4/6 ,55 500,Masazır q.,"Bakı, bugün 13:24",06/15/2022
2 ,55 ,13/18 ,135 000,Nəsimi r.,"Bakı, bugün 13:23",06/15/2022
2 ,64 ,2/6 ,63 000,Masazır q.,"Bakı, bugün 13:23",06/15/2022
3 ,123 ,3/16 ,165 000,Həzi Aslanov q.,"Bakı, bugün 13:22",06/15/2022
4 ,100 ,1/3 ,165 000,İçəri Şəhər m.,"Bakı, bugün 13:22",06/15/2022
3 ,100 ,5/5 ,130 000,Yasamal r.,"Bakı, bugün 13:21",06/15/2022
3 ,60 ,9/10 ,90 000,Xalqlar Dostluğu m.,"Bakı, bugün 13:20",06/15/2022
3 ,124 ,11/12 ,160 000,Yeni Yasamal q.,"Bakı, bugün 13:20",06/15/2022
2 ,55 ,13/16 ,118 000,Qara Qarayev m.,"Bakı, bugün 13:20",06/15/2022
3 ,89 ,12/18 ,199 999,Nəsimi r.,"Bakı, bugün 13:19",06/15/2022
5 ,250 ,15/17 ,450 000,Nərimanov r.,"Bakı, bugün 13:19",06/15/2022
3 ,75 ,3/5 ,105 000,Azadlıq Prospekti m.,"Bakı, bugün 13:19",06/15/2022
3 ,72 ,6/9 ,117 900,Xətai r.,"Bakı, bugün 13:18",06/15/2022
5 ,185 ,10/10 ,315 000,İnşaatçılar m.,"Bakı, 11 i̇yun 2022",06/15/2022
2 ,64 ,3/19 ,82 000,Əhmədli m.,"Bakı, 07 i̇yun 2022",06/15/2022
2 ,81 ,3/7 ,270 000,Nardaran q.,"Bakı, dünən 23:19",06/15/2022
4 ,147.1 ,15/15 ,294 000,Nəriman Nərimanov m.,"Bakı, dünən 22:19",06/15/2022
3 ,142 ,,357 130,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,73.7 ,,180 638,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
1 ,46.1 ,,160 658,Sea Breeze ,"Bakı, dünən 14:47",06/15/2022
3 ,112.4 ,,140 500,Bakı,"Bakı, 27 may 2022",06/15/2022
3 ,170 ,9/18 ,485 000,28 May m.,"Bakı, bugün 13:18",06/15/2022
3 ,90 ,9/9 ,100 000,Yeni Yasamal q.,"Bakı, bugün 13:17",06/15/2022
3 ,95 ,7/9 ,127 500,Memar Əcəmi m.,"Bakı, bugün 13:20",06/15/2022
3 ,117 ,9/16 ,250 000,Elmlər Akademiyası m.,"Bakı, bugün 13:16",06/15/2022
3 ,111 ,10/17 ,198 000,Qara Qarayev m.,"Bakı, bugün 13:15",06/15/2022
2 ,60 ,13/17 ,115 000,8 Noyabr m.,"Bakı, bugün 13:15",06/15/2022
3 ,65 ,4/4 ,152 000,Sahil m.,"Bakı, bugün 13:15",06/15/2022
3 ,112 ,12/17 ,180 000,İnşaatçılar m.,"Bakı, bugün 13:14",06/15/2022
3 ,70 ,3/5 ,120 000,Nizami r.,"Bakı, bugün 13:18",06/15/2022
2 ,55 ,12/17 ,118 000,Nərimanov r.,"Bakı, bugün 13:14",06/15/2022
3 ,135 ,7/16 ,225 000,8 Noyabr m.,"Bakı, bugün 13:14",06/15/2022
2 ,63 ,3/13 ,100 000,8-ci kilometr q.,"Bakı, bugün 13:11",06/15/2022
2 ,65 ,5/9 ,81 900,Əhmədli m.,"Bakı, bugün 13:11",06/15/2022
3 ,127 ,5/18 ,210 000,Nərimanov r.,"Bakı, bugün 13:11",06/15/2022
1 ,73 ,5/15 ,78 000,Əhmədli m.,"Bakı, bugün 13:10",06/15/2022
3 ,70 ,1/9 ,82 000,Biləcəri q.,"Bakı, bugün 13:10",06/15/2022
3 ,80 ,4/5 ,115 000,Yeni Yasamal q.,"Bakı, bugün 13:10",06/15/2022
4 ,160 ,5/10 ,470 000,Nizami m.,"Bakı, bugün 13:09",06/15/2022
3 ,130 ,9/16 ,300 000,Nizami m.,"Bakı, bugün 13:09",06/15/2022
3 ,80 ,4/9 ,119 900,Xətai r.,"Bakı, bugün 13:09",06/15/2022
2 ,60 ,18/19 ,88 000,9-cu mikrorayon q.,"Bakı, bugün 13:09",06/15/2022
4 ,103 ,8/16 ,197 000,Nərimanov r.,"Bakı, bugün 13:09",06/15/2022
5 ,224 ,17/21 ,649 600,Səbail r.,"Bakı, bugün 13:07",06/15/2022
2 ,85.5 ,10/18 ,159 885,Gənclik m.,"Bakı, bugün 13:07",06/15/2022
4 ,210 ,13/23 ,555 000,Yasamal q.,"Bakı, 07 i̇yun 2022",06/15/2022
15 ,1000 ,18/19 ,1 500 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,70 ,8/15 ,118 000,8-ci kilometr q.,"Bakı, bugün 14:42",06/15/2022
3 ,120 ,11/18 ,132 000,Neftçilər m.,"Bakı, 08 i̇yun 2022",06/15/2022
1 ,46.4 ,,67 294,Yasamal r.,"Bakı, 31 may 2022",06/15/2022
1 ,65.1 ,,120 434,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
1 ,54.1 ,,67 625,Bakı,"Bakı, 07 i̇yun 2022",06/15/2022
1 ,69.7 ,,104 550,28 May m.,"Bakı, 08 i̇yun 2022",06/15/2022
2 ,70 ,2/3 ,67 000,Xətai r.,"Bakı, bugün 13:07",06/15/2022
4 ,130 ,5/5 ,250 000,İçəri Şəhər m.,"Bakı, bugün 13:07",06/15/2022
3 ,125 ,12/19 ,147 000,Xətai r.,"Bakı, bugün 13:07",06/15/2022
3 ,110 ,16/20 ,126 000,Əhmədli q.,"Bakı, bugün 13:07",06/15/2022
1 ,62 ,10/16 ,128 000,28 May m.,"Bakı, bugün 13:07",06/15/2022
3 ,86 ,1/5 ,135 000,Qara Qarayev m.,"Bakı, bugün 13:06",06/15/2022
3 ,119 ,11/18 ,193 888,Gənclik m.,"Bakı, bugün 13:06",06/15/2022
4 ,240 ,10/20 ,1 240 000,Nəsimi r.,"Bakı, bugün 13:33",06/15/2022
3 ,120 ,10/20 ,499 000,Xətai r.,"Bakı, bugün 13:04",06/15/2022
3 ,136 ,13/17 ,270 000,Nərimanov r.,"Bakı, bugün 13:04",06/15/2022
3 ,100 ,10/15 ,195 000,Nəsimi r.,"Bakı, bugün 13:03",06/15/2022
3 ,88 ,7/9 ,128 000,4-cü mikrorayon q.,"Bakı, bugün 13:02",06/15/2022
3 ,94 ,13/14 ,120 000,Yeni Yasamal q.,"Bakı, bugün 13:02",06/15/2022
3 ,138 ,2/12 ,317 000,Nəsimi r.,"Bakı, bugün 13:02",06/15/2022
2 ,73 ,9/21 ,95 000,Yeni Yasamal q.,"Bakı, bugün 13:02",06/15/2022
3 ,135 ,11/15 ,320 000,Azadlıq Prospekti m.,"Bakı, bugün 13:01",06/15/2022
3 ,62 ,5/5 ,76 000,Xətai r.,"Bakı, bugün 13:01",06/15/2022
3 ,76 ,12/13 ,92 000,Xətai r.,"Bakı, bugün 13:00",06/15/2022
4 ,193 ,6/17 ,312 000,Nərimanov r.,"Bakı, bugün 12:59",06/15/2022
4 ,179 ,11/16 ,269 000,Nəriman Nərimanov m.,"Bakı, bugün 12:58",06/15/2022
4 ,110 ,8/9 ,180 000,Nəsimi r.,"Bakı, bugün 13:08",06/15/2022
3 ,135 ,2/16 ,210 000,İnşaatçılar m.,"Bakı, bugün 12:58",06/15/2022
4 ,205 ,3/17 ,245 000,Həzi Aslanov m.,"Bakı, bugün 12:58",06/15/2022
3 ,130 ,2/16 ,210 000,7-ci mikrorayon q.,"Bakı, bugün 12:58",06/15/2022
2 ,72 ,5/17 ,160 000,Nərimanov r.,"Bakı, 13 i̇yun 2022",06/15/2022
4 ,165.6 ,2/8 ,239 900,Nərimanov r.,"Bakı, dünən 15:40",06/15/2022
2 ,58 ,5/9 ,85 000,Həzi Aslanov m.,"Bakı, 07 i̇yun 2022",06/15/2022
3 ,176 ,11/27 ,520 000,Yasamal q.,"Bakı, bugün 13:50",06/15/2022
1 ,50.4 ,,63 012,Bakı,"Bakı, dünən 16:11",06/15/2022
3 ,110.3 ,,209 494,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
3 ,127.4 ,,235 690,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
4 ,167.6 ,,251 400,28 May m.,"Bakı, 10 i̇yun 2022",06/15/2022
3 ,100 ,5/12 ,124 000,Yasamal r.,"Bakı, bugün 12:57",06/15/2022
3 ,145 ,8/11 ,355 000,Gənclik m.,"Bakı, bugün 12:57",06/15/2022
3 ,140 ,16/17 ,138 000,Həzi Aslanov m.,"Bakı, bugün 12:57",06/15/2022
4 ,237 ,11/17 ,398 160,Nərimanov r.,"Bakı, bugün 12:57",06/15/2022
1 ,49.5 ,3/18 ,50 000,Yasamal q.,"Bakı, bugün 12:56",06/15/2022
3 ,153 ,8/17 ,183 600,Əhmədli m.,"Bakı, bugün 12:56",06/15/2022
2 ,50 ,5/9 ,82 000,Əhmədli m.,"Bakı, bugün 12:56",06/15/2022
3 ,150 ,10/20 ,190 000,Nəsimi m.,"Bakı, bugün 12:56",06/15/2022
3 ,101 ,12/14 ,219 000,İnşaatçılar m.,"Bakı, bugün 12:55",06/15/2022
3 ,105 ,9/16 ,205 000,Yasamal q.,"Bakı, bugün 12:54",06/15/2022
2 ,60 ,2/4 ,107 000,Qara Qarayev m.,"Bakı, bugün 12:54",06/15/2022
2 ,72.2 ,6/16 ,122 500,28 May m.,"Bakı, bugün 12:54",06/15/2022
2 ,64 ,15/17 ,120 000,Nərimanov r.,"Bakı, bugün 12:53",06/15/2022
4 ,160 ,4/17 ,370 000,28 May m.,"Bakı, bugün 12:53",06/15/2022
1 ,30 ,4/4 ,35 000,Hövsan q.,"Bakı, bugün 12:53",06/15/2022
3 ,148 ,17/27 ,209 000,Yasamal r.,"Bakı, bugün 12:52",06/15/2022
3 ,110 ,17/17 ,165 000,Binəqədi r.,"Bakı, bugün 12:52",06/15/2022
4 ,230 ,7/18 ,390 000,28 May m.,"Bakı, bugün 12:52",06/15/2022
4 ,220 ,12/20 ,537 500,Elmlər Akademiyası m.,"Bakı, bugün 12:51",06/15/2022
2 ,92 ,6/17 ,120 000,Həzi Aslanov m.,"Bakı, bugün 12:50",06/15/2022
4 ,176 ,6/15 ,470 000,28 May m.,"Bakı, bugün 12:50",06/15/2022
2 ,120 ,11/18 ,195 000,Nərimanov r.,"Bakı, bugün 12:50",06/15/2022
2 ,74.4 ,4/15 ,93 000,7-ci mikrorayon q.,"Bakı, bugün 12:50",06/15/2022
4 ,206 ,8/17 ,268 000,Nəsimi r.,"Bakı, bugün 12:50",06/15/2022
3 ,127.8 ,12/15 ,293 940,Nəriman Nərimanov m.,"Bakı, 31 may 2022",06/15/2022
2 ,72 ,8/12 ,114 000,Neftçilər m.,"Bakı, 05 i̇yun 2022",06/15/2022
4 ,220 ,15/17 ,388 000,Nərimanov r.,"Bakı, 10 i̇yun 2022",06/15/2022
1 ,54.1 ,12/16 ,67 625,7-ci mikrorayon q.,"Bakı, dünən 15:17",06/15/2022
3 ,121.5 ,,279 335,Bakı,"Bakı, dünən 15:26",06/15/2022
3 ,170 ,,323 000,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,74.3 ,,104 777,Yasamal r.,"Bakı, 31 may 2022",06/15/2022
4 ,154 ,,354 131,Bakı,"Bakı, dünən 15:26",06/15/2022
2 ,59.5 ,4/15 ,74 375,7-ci mikrorayon q.,"Bakı, bugün 12:50",06/15/2022
3 ,145 ,6/16 ,239 000,20 Yanvar m.,"Bakı, bugün 12:49",06/15/2022
1 ,51 ,10/15 ,63 750,7-ci mikrorayon q.,"Bakı, bugün 12:50",06/15/2022
3 ,105 ,14/27 ,245 000,Yasamal r.,"Bakı, bugün 12:49",06/15/2022
3 ,117 ,11/17 ,226 000,Nərimanov r.,"Bakı, bugün 12:49",06/15/2022
2 ,72 ,7/17 ,112 000,20 Yanvar m.,"Bakı, bugün 12:49",06/15/2022
2 ,45 ,18/20 ,90 000,20 Yanvar m.,"Bakı, bugün 12:48",06/15/2022
3 ,141.7 ,9/17 ,177 000,Qara Qarayev m.,"Bakı, bugün 12:51",06/15/2022
2 ,95 ,8/18 ,160 000,Elmlər Akademiyası m.,"Bakı, bugün 12:48",06/15/2022
4 ,172 ,3/15 ,385 000,Nəsimi r.,"Bakı, bugün 12:47",06/15/2022
3 ,72 ,16/20 ,105 000,20 Yanvar m.,"Bakı, bugün 12:47",06/15/2022
2 ,55 ,1/3 ,90 000,28 May m.,"Bakı, bugün 12:45",06/15/2022
4 ,90 ,2/9 ,126 000,Həzi Aslanov m.,"Bakı, bugün 12:45",06/15/2022
3 ,140 ,16/20 ,175 000,Binəqədi r.,"Bakı, bugün 12:45",06/15/2022
3 ,65 ,3/9 ,120 000,Neftçilər m.,"Bakı, bugün 12:53",06/15/2022
3 ,220 ,9/16 ,410 000,28 May m.,"Bakı, bugün 12:45",06/15/2022
3 ,106 ,19/27 ,228 000,Yasamal r.,"Bakı, bugün 12:45",06/15/2022
2 ,65 ,8/9 ,100 000,İnşaatçılar m.,"Bakı, bugün 12:45",06/15/2022
3 ,75 ,4/9 ,160 000,Azadlıq Prospekti m.,"Bakı, bugün 12:44",06/15/2022
3 ,100 ,4/16 ,170 000,Nəsimi m.,"Bakı, bugün 12:44",06/15/2022
3 ,116 ,7/17 ,172 000,Nəriman Nərimanov m.,"Bakı, bugün 12:44",06/15/2022
3 ,90 ,3/12 ,132 000,İnşaatçılar m.,"Bakı, bugün 12:43",06/15/2022
3 ,147 ,11/27 ,250 000,Yasamal r.,"Bakı, bugün 12:43",06/15/2022
3 ,216 ,10/24 ,555 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:43",06/15/2022
4 ,141 ,7/18 ,292 000,İnşaatçılar m.,"Bakı, 02 i̇yun 2022",06/15/2022
3 ,105 ,7/20 ,139 000,Əhmədli q.,"Bakı, bugün 02:44",06/15/2022
2 ,72 ,5/17 ,158 000,Nərimanov r.,"Bakı, 26 may 2022",06/15/2022
2 ,64 ,3/19 ,82 000,Əhmədli m.,"Bakı, 07 i̇yun 2022",06/15/2022
3 ,95.5 ,,119 387,Bakı,"Bakı, 08 i̇yun 2022",06/15/2022
2 ,75.7 ,,173 731,Sea Breeze ,"Bakı, bugün 11:42",06/15/2022
3 ,137.7 ,,316 756,Bakı,"Bakı, dünən 15:26",06/15/2022
2 ,79.5 ,,99 375,Bakı,"Bakı, dünən 16:11",06/15/2022
3 ,161 ,6/16 ,201 250,Nərimanov r.,"Bakı, bugün 12:43",06/15/2022
4 ,110 ,7/9 ,185 000,Gənclik m.,"Bakı, bugün 12:42",06/15/2022
3 ,135 ,16/20 ,360 000,Nizami m.,"Bakı, bugün 12:42",06/15/2022
2 ,105 ,17/17 ,105 000,Xalqlar Dostluğu m.,"Bakı, bugün 12:42",06/15/2022
7 ,325 ,12/17 ,490 000,Nərimanov r.,"Bakı, bugün 12:42",06/15/2022
4 ,91 ,4/5 ,147 000,Xalqlar Dostluğu m.,"Bakı, bugün 12:42",06/15/2022
3 ,80 ,15/20 ,125 000,Xətai r.,"Bakı, bugün 12:41",06/15/2022
4 ,170 ,12/18 ,345 000,Səbail r.,"Bakı, bugün 12:41",06/15/2022
4 ,221 ,9/20 ,620 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:41",06/15/2022
3 ,107 ,10/16 ,165 850,Nərimanov r.,"Bakı, bugün 12:40",06/15/2022
4 ,169 ,4/16 ,365 000,28 May m.,"Bakı, bugün 12:40",06/15/2022
3 ,122 ,7/12 ,220 000,8 Noyabr m.,"Bakı, bugün 12:40",06/15/2022
4 ,180 ,10/18 ,185 000,Nəsimi r.,"Bakı, bugün 12:40",06/15/2022
3 ,114 ,9/21 ,249 000,Nəsimi r.,"Bakı, bugün 12:39",06/15/2022
3 ,151 ,6/18 ,240 000,Yasamal q.,"Bakı, bugün 12:39",06/15/2022
2 ,60 ,5/5 ,78 000,Həzi Aslanov q.,"Bakı, bugün 12:39",06/15/2022
4 ,220 ,15/16 ,550 000,Elmlər Akademiyası m.,"Bakı, bugün 12:39",06/15/2022
3 ,150 ,14/15 ,179 000,Yasamal r.,"Bakı, bugün 12:38",06/15/2022
3 ,88 ,2/4 ,155 000,İçəri Şəhər m.,"Bakı, bugün 12:38",06/15/2022
4 ,260 ,21/21 ,620 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:38",06/15/2022
3 ,136 ,16/21 ,209 000,Nəriman Nərimanov m.,"Bakı, bugün 12:38",06/15/2022
4 ,190 ,12/20 ,215 000,Nəsimi m.,"Bakı, bugün 12:37",06/15/2022
3 ,141 ,6/17 ,250 000,8 Noyabr m.,"Bakı, bugün 12:37",06/15/2022
4 ,90 ,5/5 ,120 000,Gənclik m.,"Bakı, bugün 12:37",06/15/2022
3 ,60 ,4/5 ,200 000,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,70 ,8/15 ,118 000,8-ci kilometr q.,"Bakı, bugün 14:42",06/15/2022
2 ,97.6 ,3/16 ,214 720,Nəsimi r.,"Bakı, 10 i̇yun 2022",06/15/2022
2 ,58 ,4/4 ,185 000,Sabunçu r.,"Bakı, 07 i̇yun 2022",06/15/2022
2 ,72.1 ,,75 652,Bakı,"Bakı, 27 may 2022",06/15/2022
1 ,50.4 ,,63 012,Bakı,"Bakı, dünən 16:11",06/15/2022
5 ,213 ,,404 700,Şah İsmayıl Xətai m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,102.5 ,,153 750,28 May m.,"Bakı, 08 i̇yun 2022",06/15/2022
4 ,200 ,13/16 ,415 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:37",06/15/2022
2 ,86 ,13/17 ,183 000,Elmlər Akademiyası m.,"Bakı, bugün 12:37",06/15/2022
3 ,109 ,8/9 ,112 500,Lökbatan q.,"Bakı, bugün 12:36",06/15/2022
3 ,130 ,10/20 ,209 000,Badamdar q.,"Bakı, bugün 12:36",06/15/2022
2 ,93 ,20/20 ,145 000,Elmlər Akademiyası m.,"Bakı, bugün 12:36",06/15/2022
3 ,138 ,5/21 ,195 000,Yasamal r.,"Bakı, bugün 12:36",06/15/2022
3 ,144 ,9/17 ,228 000,Nəsimi r.,"Bakı, bugün 12:35",06/15/2022
3 ,72 ,7/20 ,89 000,Xətai r.,"Bakı, bugün 12:35",06/15/2022
3 ,114 ,5/19 ,210 000,Nəsimi r.,"Bakı, bugün 12:34",06/15/2022
2 ,81 ,12/17 ,105 000,Əhmədli q.,"Bakı, bugün 12:33",06/15/2022
3 ,110 ,11/17 ,144 000,Əhmədli q.,"Bakı, bugün 12:32",06/15/2022
3 ,160 ,10/12 ,255 000,Nizami m.,"Bakı, bugün 12:32",06/15/2022
2 ,80 ,6/17 ,220 000,Nizami m.,"Bakı, bugün 12:35",06/15/2022
3 ,171 ,3/17 ,207 000,Nərimanov r.,"Bakı, bugün 12:31",06/15/2022
3 ,90 ,2/4 ,114 000,Xətai r.,"Bakı, bugün 12:31",06/15/2022
3 ,110 ,16/20 ,126 000,Əhmədli q.,"Bakı, bugün 12:29",06/15/2022
1 ,66 ,18/19 ,80 000,Yeni Yasamal q.,"Bakı, bugün 12:29",06/15/2022
2 ,71 ,12/18 ,145 000,Nizami m.,"Bakı, bugün 12:28",06/15/2022
2 ,116.6 ,9/16 ,190 000,Nərimanov r.,"Bakı, bugün 12:27",06/15/2022
3 ,71 ,5/16 ,115 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:26",06/15/2022
2 ,56 ,3/13 ,118 000,Nəsimi r.,"Bakı, bugün 12:26",06/15/2022
4 ,155 ,4/17 ,308 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:26",06/15/2022
2 ,96.5 ,5/16 ,165 000,8 Noyabr m.,"Bakı, bugün 12:25",06/15/2022
2 ,55 ,1/5 ,81 000,Nəsimi r.,"Bakı, bugün 12:24",06/15/2022
4 ,115 ,2/5 ,222 000,Nərimanov r.,"Bakı, bugün 09:57",06/15/2022
3 ,147.5 ,5/27 ,270 000,İnşaatçılar m.,"Bakı, 29 may 2022",06/15/2022
3 ,114 ,17/18 ,199 000,Qara Qarayev m.,"Bakı, 02 i̇yun 2022",06/15/2022
3 ,126.2 ,7/20 ,228 422,Şah İsmayıl Xətai m.,"Bakı, 09 i̇yun 2022",06/15/2022
1 ,65.1 ,,120 434,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
1 ,47 ,,58 750,Bakı,"Bakı, dünən 16:12",06/15/2022
2 ,75.7 ,,263 814,Sea Breeze ,"Bakı, dünən 14:46",06/15/2022
4 ,287 ,,583 184,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,43 ,4/5 ,120 000,Nərimanov r.,"Bakı, bugün 12:24",06/15/2022
3 ,118 ,7/13 ,220 000,8 Noyabr m.,"Bakı, bugün 12:24",06/15/2022
2 ,75.4 ,3/16 ,165 000,Nəsimi r.,"Bakı, bugün 12:23",06/15/2022
3 ,152 ,6/19 ,245 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:23",06/15/2022
4 ,150 ,15/16 ,313 000,Nəsimi r.,"Bakı, bugün 12:23",06/15/2022
2 ,90 ,13/20 ,179 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:22",06/15/2022
3 ,130 ,11/16 ,239 000,Nərimanov r.,"Bakı, bugün 12:22",06/15/2022
2 ,126 ,6/17 ,226 000,Yasamal r.,"Bakı, bugün 12:22",06/15/2022
2 ,93 ,12/19 ,168 000,Nəsimi r.,"Bakı, bugün 12:22",06/15/2022
4 ,201 ,14/17 ,395 000,Yasamal r.,"Bakı, bugün 12:22",06/15/2022
3 ,105 ,17/17 ,185 000,Şah İsmayıl Xətai m.,"Bakı, bugün 12:22",06/15/2022
3 ,133 ,11/12 ,118 000,Yeni Yasamal q.,"Bakı, bugün 12:21",06/15/2022
3 ,151 ,12/18 ,305 000,Nizami m.,"Bakı, bugün 12:20",06/15/2022
2 ,55 ,1/9 ,61 000,Hövsan q.,"Bakı, bugün 12:20",06/15/2022
4 ,90 ,9/9 ,107 000,Əhmədli m.,"Bakı, bugün 12:20",06/15/2022
4 ,230 ,9/18 ,475 000,28 May m.,"Bakı, bugün 12:20",06/15/2022
3 ,95 ,10/13 ,140 000,Yeni Yasamal q.,"Bakı, bugün 12:19",06/15/2022
3 ,162 ,4/17 ,600 000,Elmlər Akademiyası m.,"Bakı, bugün 12:19",06/15/2022
