location,city,object_type,bill_num,mortgage_num,price_cleaned,rooms_cleaned_num,size_cleaned_num,floor_current_num,floor_max_num,floor_ratio
Yasamal q.,baki,menziller/kohne-tikili,1,0,112000,3.0,75.0,1.0,5.0,0.2
İçəri Şəhər m.,baki,menziller/kohne-tikili,1,0,75000,1.0,35.0,1.0,5.0,0.2
Əhmədli q.,baki,menziller/kohne-tikili,1,0,105000,3.0,80.0,4.0,9.0,0.4444444444444444
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,66000,1.0,32.0,2.0,5.0,0.4
Buzovna q.,baki,menziller/kohne-tikili,1,1,54000,2.0,40.0,1.0,9.0,0.1111111111111111
Əhmədli q.,baki,menziller/kohne-tikili,1,0,90000,2.0,60.0,6.0,9.0,0.6666666666666666
İnşaatçılar m.,baki,menziller/kohne-tikili,1,1,130000,5.0,100.0,9.0,9.0,1.0
8-ci kilometr q.,baki,menziller/kohne-tikili,1,0,100000,3.0,55.0,4.0,9.0,0.4444444444444444
Hövsan q.,baki,menziller/kohne-tikili,1,0,64500,2.0,50.0,4.0,9.0,0.4444444444444444
Əhmədli m.,baki,menziller/kohne-tikili,1,0,83500,3.0,60.0,7.0,9.0,0.7777777777777778
Bakıxanov q.,baki,menziller/kohne-tikili,0,0,75000,2.0,60.0,8.0,9.0,0.8888888888888888
Yeni Yasamal q.,baki,menziller/kohne-tikili,1,1,133000,3.0,90.0,2.0,9.0,0.2222222222222222
Azadlıq Prospekti m.,baki,menziller/kohne-tikili,1,0,136000,5.0,100.0,1.0,9.0,0.1111111111111111
8-ci kilometr q.,baki,menziller/kohne-tikili,1,0,92000,2.0,45.0,3.0,5.0,0.6
Lökbatan q.,baki,menziller/kohne-tikili,1,0,65000,2.0,60.0,3.0,5.0,0.6
Gənclik m.,baki,menziller/kohne-tikili,1,1,135000,3.0,75.0,5.0,9.0,0.5555555555555556
Gənclik m.,baki,menziller/kohne-tikili,1,0,220000,3.0,125.0,6.0,6.0,1.0
Əhmədli q.,baki,menziller/kohne-tikili,1,0,58000,2.0,55.0,1.0,5.0,0.2
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,85000,2.0,33.0,2.0,5.0,0.4
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,82000,2.0,50.0,1.0,5.0,0.2
Şah İsmayıl Xətai m.,baki,menziller/kohne-tikili,1,0,180000,3.0,85.0,5.0,7.0,0.7142857142857143
Nəsimi m.,baki,menziller/kohne-tikili,0,0,124000,3.0,100.0,1.0,9.0,0.1111111111111111
Əhmədli q.,baki,menziller/kohne-tikili,1,0,83000,2.0,53.0,8.0,9.0,0.8888888888888888
Yasamal q.,baki,menziller/kohne-tikili,1,0,215000,3.0,90.0,3.0,9.0,0.3333333333333333
Yasamal q.,baki,menziller/kohne-tikili,1,0,205000,4.0,110.0,4.0,5.0,0.8
Neftçilər m.,baki,menziller/kohne-tikili,1,0,115000,3.0,67.0,4.0,5.0,0.8
8-ci mikrorayon q.,baki,menziller,0,0,228000,4.0,163.0,8.0,17.0,0.47058823529411764
Bayıl q.,baki,menziller,1,0,285000,4.0,130.0,2.0,5.0,0.4
Əhmədli q.,baki,menziller,0,0,137000,3.0,105.0,7.0,20.0,0.35
Nərimanov r.,baki,menziller,1,1,290000,3.0,167.0,8.0,16.0,0.5
Ağ şəhər,baki,menziller,0,0,271050,3.0,139.0,,,
Bakı,baki,menziller,0,0,75652,2.0,72.1,,,
Bakı,baki,menziller,0,0,380000,4.0,200.0,,,
28 May m.,baki,menziller,0,0,104550,1.0,69.7,,,
Nərimanov r.,baki,menziller,1,0,209000,3.0,136.0,16.0,20.0,0.8
Nərimanov r.,baki,menziller,1,0,124000,1.0,67.0,15.0,17.0,0.8823529411764706
Memar Əcəmi m.,baki,menziller,1,1,125000,3.0,80.0,9.0,10.0,0.9
Neftçilər m.,baki,menziller,1,0,118000,3.0,70.0,3.0,9.0,0.3333333333333333
İnşaatçılar m.,baki,menziller,1,1,92900,2.0,56.0,4.0,9.0,0.4444444444444444
Şah İsmayıl Xətai m.,baki,menziller,1,0,240000,3.0,125.0,2.0,17.0,0.11764705882352941
Nəsimi r.,baki,menziller,0,0,132500,2.0,60.0,10.0,20.0,0.5
Nərimanov r.,baki,menziller,0,0,200000,2.0,95.0,10.0,16.0,0.625
Yeni Günəşli q.,baki,menziller,1,0,150000,3.0,130.0,8.0,12.0,0.6666666666666666
Nəsimi r.,baki,menziller,1,0,185000,4.0,144.0,7.0,18.0,0.3888888888888889
Yeni Yasamal q.,baki,menziller,1,1,125000,4.0,110.0,11.0,11.0,1.0
Gənclik m.,baki,menziller,1,0,68000,2.0,31.0,1.0,4.0,0.25
Nizami m.,baki,menziller,0,0,160000,3.0,100.0,17.0,20.0,0.85
Nəsimi r.,baki,menziller,1,0,210000,3.0,114.0,5.0,19.0,0.2631578947368421
Binəqədi r.,baki,menziller,0,0,98000,1.0,68.8,11.0,19.0,0.5789473684210527
Yeni Yasamal q.,baki,menziller,1,1,135000,4.0,120.0,8.0,9.0,0.8888888888888888
Şah İsmayıl Xətai m.,baki,menziller,1,0,140000,2.0,79.0,11.0,13.0,0.8461538461538461
28 May m.,baki,menziller,1,0,247000,2.0,96.0,18.0,20.0,0.9
Nərimanov r.,baki,menziller,1,0,270000,3.0,139.0,13.0,19.0,0.6842105263157895
Xətai r.,baki,menziller,1,0,160000,3.0,140.0,12.0,17.0,0.7058823529411765
Nərimanov r.,baki,menziller,0,0,240000,4.0,181.0,11.0,14.0,0.7857142857142857
Nəsimi r.,baki,menziller,1,0,175000,3.0,145.0,12.0,18.0,0.6666666666666666
9-cu mikrorayon q.,baki,menziller,0,0,125000,3.0,92.0,12.0,18.0,0.6666666666666666
Şah İsmayıl Xətai m.,baki,menziller,1,0,190000,3.0,105.0,9.0,16.0,0.5625
Lökbatan q.,baki,menziller/yeni-tikili,0,0,120000,3.0,112.0,4.0,16.0,0.25
Nizami m.,baki,menziller/yeni-tikili,0,0,320000,3.0,147.0,10.0,18.0,0.5555555555555556
8-ci kilometr q.,baki,menziller/yeni-tikili,1,0,355000,4.0,192.0,8.0,12.0,0.6666666666666666
Həzi Aslanov q.,baki,menziller/yeni-tikili,1,0,145000,3.0,126.3,10.0,18.0,0.5555555555555556
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,0,0,404700,5.0,213.0,,,
Gənclik m.,baki,menziller/yeni-tikili,0,0,373338,4.0,207.4,,,
Gənclik m.,baki,menziller/yeni-tikili,0,0,184428,2.0,102.5,,,
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,0,0,364800,5.0,192.0,,,
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,152000,2.0,80.0,3.0,20.0,0.15
Neftçilər m.,baki,menziller/yeni-tikili,1,0,219000,4.0,140.0,12.0,17.0,0.7058823529411765
Binəqədi r.,baki,menziller/yeni-tikili,1,0,290000,4.0,180.0,15.0,18.0,0.8333333333333334
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,0,141000,3.0,103.0,9.0,12.0,0.75
Nəsimi r.,baki,menziller/yeni-tikili,1,0,165000,2.0,105.0,5.0,17.0,0.29411764705882354
Nəsimi r.,baki,menziller/yeni-tikili,1,0,240000,3.0,157.0,16.0,16.0,1.0
Nərimanov r.,baki,menziller/yeni-tikili,0,0,124500,2.0,58.0,10.0,15.0,0.6666666666666666
Yasamal q.,baki,menziller/yeni-tikili,1,0,120000,2.0,70.0,8.0,17.0,0.47058823529411764
Nəsimi r.,baki,menziller/yeni-tikili,1,0,283000,3.0,166.0,17.0,19.0,0.8947368421052632
Masazır q.,baki,menziller/yeni-tikili,0,0,63000,2.0,82.0,1.0,6.0,0.16666666666666666
Masazır q.,baki,menziller/yeni-tikili,0,0,59000,2.0,70.0,5.0,6.0,0.8333333333333334
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,0,0,309000,4.0,164.0,4.0,17.0,0.23529411764705882
20 Yanvar m.,baki,menziller/yeni-tikili,1,0,86000,2.0,48.0,2.0,18.0,0.1111111111111111
8 Noyabr m.,baki,menziller/yeni-tikili,1,1,250000,3.0,141.0,6.0,18.0,0.3333333333333333
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,150000,3.0,111.0,16.0,16.0,1.0
8 Noyabr m.,baki,menziller/yeni-tikili,1,0,250000,3.0,141.0,2.0,17.0,0.11764705882352941
7-ci mikrorayon q.,baki,menziller/yeni-tikili,0,0,93000,1.0,70.0,5.0,12.0,0.4166666666666667
İnşaatçılar m.,baki,menziller/yeni-tikili,0,0,190000,3.0,146.0,5.0,20.0,0.25
Nərimanov r.,baki,menziller/yeni-tikili,1,1,177000,2.0,70.5,12.0,20.0,0.6
Nəsimi r.,baki,menziller/yeni-tikili,1,0,120000,2.0,55.0,8.0,18.0,0.4444444444444444
Yasamal r.,baki,menziller/yeni-tikili,1,0,164000,3.0,3.0,5.0,17.0,0.29411764705882354
Həzi Aslanov q.,baki,menziller/yeni-tikili,0,0,78000,1.0,55.0,18.0,19.0,0.9473684210526315
Elmlər Akademiyası m.,baki,menziller/yeni-tikili,1,1,285000,3.0,140.0,4.0,16.0,0.25
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,0,170000,3.0,124.0,18.0,20.0,0.9
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,1,125000,3.0,85.0,6.0,9.0,0.6666666666666666
Azadlıq Prospekti m.,baki,menziller/kohne-tikili,1,1,168000,4.0,90.0,8.0,9.0,0.8888888888888888
Gənclik m.,baki,menziller/kohne-tikili,1,0,111500,2.0,80.0,2.0,5.0,0.4
28 May m.,baki,menziller/kohne-tikili,1,0,118000,2.0,53.9,2.0,6.0,0.3333333333333333
Nəsimi r.,baki,menziller/kohne-tikili,1,0,240000,3.0,80.0,3.0,5.0,0.6
Xətai r.,baki,menziller/kohne-tikili,1,0,75000,3.0,80.0,2.0,5.0,0.4
Azadlıq Prospekti m.,baki,menziller/kohne-tikili,1,0,159000,5.0,120.0,7.0,9.0,0.7777777777777778
Elmlər Akademiyası m.,baki,menziller/kohne-tikili,1,0,150000,4.0,120.0,7.0,9.0,0.7777777777777778
Elmlər Akademiyası m.,baki,menziller/kohne-tikili,1,0,120000,2.0,55.0,2.0,5.0,0.4
Yasamal r.,baki,menziller/kohne-tikili,1,0,90000,2.0,42.0,8.0,9.0,0.8888888888888888
Nərimanov r.,baki,menziller/kohne-tikili,1,0,73000,2.0,50.0,5.0,5.0,1.0
Qaraçuxur q.,baki,menziller/kohne-tikili,1,0,95000,4.0,84.0,7.0,9.0,0.7777777777777778
Yeni Yasamal q.,baki,menziller/kohne-tikili,1,0,115000,3.0,90.0,7.0,9.0,0.7777777777777778
4-cü mikrorayon q.,baki,menziller/kohne-tikili,1,0,91000,2.0,47.0,3.0,5.0,0.6
Yeni Günəşli q.,baki,menziller/kohne-tikili,1,0,55000,1.0,42.0,9.0,9.0,1.0
Bayıl q.,baki,menziller/kohne-tikili,1,0,21000,1.0,14.0,2.0,3.0,0.6666666666666666
Əhmədli m.,baki,menziller/kohne-tikili,1,0,80000,2.0,60.0,5.0,9.0,0.5555555555555556
Yeni Yasamal q.,baki,menziller/kohne-tikili,1,1,133000,3.0,85.0,2.0,9.0,0.2222222222222222
Sahil m.,baki,menziller/kohne-tikili,0,1,250000,3.0,60.0,5.0,5.0,1.0
İnşaatçılar m.,baki,menziller/kohne-tikili,1,1,87000,2.0,50.0,2.0,9.0,0.2222222222222222
Bakıxanov q.,baki,menziller/kohne-tikili,1,0,137000,3.0,63.0,3.0,9.0,0.3333333333333333
İnşaatçılar m.,baki,menziller/kohne-tikili,1,1,63000,1.0,40.0,3.0,5.0,0.6
Həzi Aslanov m.,baki,menziller/kohne-tikili,1,0,137000,5.0,118.0,2.0,9.0,0.2222222222222222
Elmlər Akademiyası m.,baki,menziller/kohne-tikili,1,0,175000,3.0,100.0,4.0,5.0,0.8
İnşaatçılar m.,baki,menziller/kohne-tikili,1,0,125000,3.0,60.0,5.0,5.0,1.0
Nərimanov r.,baki,menziller/kohne-tikili,1,0,88000,2.0,42.4,2.0,5.0,0.4
Əmircan q.,baki,menziller/kohne-tikili,1,0,65000,2.0,51.0,3.0,4.0,0.75
8-ci mikrorayon q.,baki,menziller/kohne-tikili,1,0,112000,2.0,60.0,5.0,9.0,0.5555555555555556
Nəsimi r.,baki,menziller,1,0,495000,4.0,200.0,12.0,20.0,0.6
Həzi Aslanov q.,baki,menziller,0,0,120000,2.0,78.1,13.0,16.0,0.8125
Nəriman Nərimanov m.,baki,menziller,0,1,123600,1.0,51.5,7.0,15.0,0.4666666666666667
Nərimanov r.,baki,menziller,1,1,290000,3.0,167.0,8.0,16.0,0.5
28 May m.,baki,menziller,0,0,104550,1.0,69.7,,,
Gənclik m.,baki,menziller,0,0,373338,4.0,207.4,,,
28 May m.,baki,menziller,0,0,251400,4.0,167.6,,,
Bakı,baki,menziller,0,0,99375,2.0,79.5,,,
Həzi Aslanov q.,baki,menziller,1,0,137000,3.0,90.0,4.0,15.0,0.26666666666666666
Əhmədli m.,baki,menziller,1,0,145000,3.0,84.0,14.0,16.0,0.875
Nəriman Nərimanov m.,baki,menziller,1,0,165000,2.0,91.0,14.0,19.0,0.7368421052631579
Nəriman Nərimanov m.,baki,menziller,1,0,79000,1.0,31.0,3.0,5.0,0.6
Nərimanov r.,baki,menziller,0,0,88000,1.0,65.0,6.0,16.0,0.375
Şah İsmayıl Xətai m.,baki,menziller,1,0,250000,2.0,94.0,8.0,19.0,0.42105263157894735
Xətai r.,baki,menziller,0,0,106000,2.0,88.0,3.0,19.0,0.15789473684210525
Abşeron r.,baki,menziller,1,0,63000,3.0,65.0,8.0,11.0,0.7272727272727273
Yeni Yasamal q.,baki,menziller,1,0,110000,2.0,78.0,8.0,20.0,0.4
Masazır q.,baki,menziller,0,0,30500,2.0,50.0,1.0,7.0,0.14285714285714285
Yeni Yasamal q.,baki,menziller,1,1,120000,4.0,120.0,4.0,9.0,0.4444444444444444
Nərimanov r.,baki,menziller,0,0,90000,1.0,54.0,15.0,17.0,0.8823529411764706
Neftçilər m.,baki,menziller,1,0,160000,3.0,104.0,12.0,16.0,0.75
Şah İsmayıl Xətai m.,baki,menziller,1,0,255000,3.0,105.0,11.0,16.0,0.6875
Nəsimi r.,baki,menziller,0,0,250000,3.0,180.0,3.0,16.0,0.1875
8-ci mikrorayon q.,baki,menziller,1,1,105000,2.0,60.0,5.0,9.0,0.5555555555555556
9-cu mikrorayon q.,baki,menziller,1,0,192000,3.0,150.0,2.0,18.0,0.1111111111111111
Nərimanov r.,baki,menziller,1,0,99000,2.0,68.0,8.0,9.0,0.8888888888888888
Yeni Yasamal q.,baki,menziller,1,1,85000,2.0,50.0,2.0,19.0,0.10526315789473684
Neftçilər m.,baki,menziller,1,0,65000,2.0,45.0,5.0,5.0,1.0
Memar Əcəmi m.,baki,menziller,1,0,78000,2.0,50.0,1.0,5.0,0.2
Xətai r.,baki,menziller,0,0,135001,2.0,85.0,18.0,20.0,0.9
Əhmədli m.,baki,menziller,1,0,148000,3.0,90.0,11.0,17.0,0.6470588235294118
Həzi Aslanov q.,baki,menziller,0,0,83000,2.0,58.0,6.0,19.0,0.3157894736842105
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,0,1,176475,2.0,90.5,14.0,20.0,0.7
9-cu mikrorayon q.,baki,menziller/yeni-tikili,1,1,187000,3.0,140.0,5.0,18.0,0.2777777777777778
Nəsimi r.,baki,menziller/yeni-tikili,0,0,450000,3.0,178.0,6.0,18.0,0.3333333333333333
Əhmədli m.,baki,menziller/yeni-tikili,1,0,145000,3.0,84.0,14.0,16.0,0.875
Bakı,baki,menziller/yeni-tikili,0,0,323000,3.0,170.0,,,
Bakı,baki,menziller/yeni-tikili,0,0,58750,1.0,47.0,,,
Bakı,baki,menziller/yeni-tikili,0,0,140500,3.0,112.4,,,
Bakı,baki,menziller/yeni-tikili,0,0,116110,1.0,68.3,,,
Nərimanov r.,baki,menziller/yeni-tikili,1,1,239000,3.0,130.0,11.0,16.0,0.6875
Nərimanov r.,baki,menziller/yeni-tikili,1,0,83000,1.0,45.0,7.0,17.0,0.4117647058823529
3-cü mikrorayon q.,baki,menziller/yeni-tikili,1,0,198000,3.0,126.0,3.0,16.0,0.1875
Yeni Yasamal q.,baki,menziller/yeni-tikili,0,0,130000,3.0,153.0,4.0,17.0,0.23529411764705882
Əhmədli m.,baki,menziller/yeni-tikili,0,0,76000,2.0,70.0,15.0,15.0,1.0
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,77000,2.0,73.0,18.0,18.0,1.0
Nəsimi r.,baki,menziller/yeni-tikili,1,0,325500,4.0,211.0,8.0,8.0,1.0
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,0,165000,3.0,120.0,6.0,20.0,0.3
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,305000,5.0,196.0,9.0,18.0,0.5
Elmlər Akademiyası m.,baki,menziller/yeni-tikili,1,0,320000,3.0,126.0,6.0,17.0,0.35294117647058826
Həzi Aslanov m.,baki,menziller/yeni-tikili,1,0,103000,2.0,87.0,16.0,16.0,1.0
Nəsimi r.,baki,menziller/yeni-tikili,1,1,320000,4.0,176.0,4.0,16.0,0.25
Nərimanov r.,baki,menziller/yeni-tikili,1,1,123000,2.0,60.0,17.0,17.0,1.0
Masazır q.,baki,menziller/yeni-tikili,1,0,57500,2.0,40.0,8.0,10.0,0.8
Memar Əcəmi m.,baki,menziller/yeni-tikili,1,0,115000,2.0,78.0,7.0,17.0,0.4117647058823529
Nərimanov r.,baki,menziller/yeni-tikili,0,0,226000,3.0,118.0,10.0,17.0,0.5882352941176471
Nərimanov r.,baki,menziller/yeni-tikili,0,0,425000,4.0,264.0,3.0,20.0,0.15
Həzi Aslanov q.,baki,menziller/yeni-tikili,1,0,140000,3.0,90.0,2.0,15.0,0.13333333333333333
Həzi Aslanov m.,baki,menziller/yeni-tikili,1,0,97000,3.0,80.0,17.0,17.0,1.0
Nərimanov r.,baki,menziller/yeni-tikili,1,1,130000,2.0,60.5,13.0,17.0,0.7647058823529411
20 Yanvar m.,baki,menziller/yeni-tikili,0,0,65000,2.0,60.0,17.0,17.0,1.0
Yeni Yasamal q.,baki,menziller/yeni-tikili,0,0,55000,2.0,90.0,15.0,17.0,0.8823529411764706
İnşaatçılar m.,baki,menziller/yeni-tikili,1,1,178000,3.0,110.0,4.0,16.0,0.25
Nəsimi r.,baki,menziller/yeni-tikili,1,0,575000,4.0,207.0,12.0,18.0,0.6666666666666666
Sahil m.,baki,menziller/kohne-tikili,1,0,230000,3.0,65.0,5.0,5.0,1.0
Yasamal q.,baki,menziller/kohne-tikili,1,0,112000,3.0,75.0,1.0,5.0,0.2
Əhmədli q.,baki,menziller/kohne-tikili,1,0,55000,3.0,44.2,1.0,2.0,0.5
20 Yanvar m.,baki,menziller/kohne-tikili,1,0,178000,5.0,120.0,2.0,9.0,0.2222222222222222
Yasamal r.,baki,menziller/kohne-tikili,1,0,87000,2.0,45.0,2.0,5.0,0.4
Şah İsmayıl Xətai m.,baki,menziller/kohne-tikili,1,0,105000,2.0,53.0,4.0,5.0,0.8
Şah İsmayıl Xətai m.,baki,menziller/kohne-tikili,1,0,125000,2.0,60.0,5.0,5.0,1.0
Bakıxanov q.,baki,menziller/kohne-tikili,1,1,120000,4.0,100.0,3.0,9.0,0.3333333333333333
Nəsimi r.,baki,menziller/kohne-tikili,1,0,89500,2.0,50.0,4.0,5.0,0.8
Hövsan q.,baki,menziller/kohne-tikili,0,0,72000,3.0,68.0,2.0,3.0,0.6666666666666666
Yeni Yasamal q.,baki,menziller/kohne-tikili,1,1,135000,4.0,110.0,4.0,9.0,0.4444444444444444
Bakıxanov q.,baki,menziller/kohne-tikili,0,0,74500,2.0,50.0,5.0,5.0,1.0
Nərimanov r.,baki,menziller/kohne-tikili,1,0,120000,2.0,60.0,4.0,4.0,1.0
Neftçilər m.,baki,menziller/kohne-tikili,1,0,72000,2.0,65.0,15.0,17.0,0.8823529411764706
Həzi Aslanov q.,baki,menziller/kohne-tikili,1,0,68000,3.0,80.0,1.0,5.0,0.2
Nizami r.,baki,menziller/kohne-tikili,1,0,139000,3.0,80.0,2.0,5.0,0.4
Bakıxanov q.,baki,menziller/kohne-tikili,1,0,107000,3.0,65.0,2.0,5.0,0.4
Yasamal q.,baki,menziller/kohne-tikili,1,0,92000,2.0,50.0,2.0,5.0,0.4
28 May m.,baki,menziller/kohne-tikili,1,0,145000,2.0,50.0,3.0,5.0,0.6
Nəriman Nərimanov m.,baki,menziller/kohne-tikili,0,0,75000,1.0,39.0,8.0,9.0,0.8888888888888888
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,65000,2.0,59.0,1.0,5.0,0.2
Memar Əcəmi m.,baki,menziller/kohne-tikili,1,0,80000,2.0,48.0,1.0,5.0,0.2
Yasamal r.,baki,menziller/kohne-tikili,1,0,92000,2.0,45.0,2.0,5.0,0.4
Yasamal r.,baki,menziller/kohne-tikili,1,0,124500,3.0,58.0,4.0,5.0,0.8
İnşaatçılar m.,baki,menziller/kohne-tikili,1,0,85000,2.0,50.0,1.0,9.0,0.1111111111111111
Nəsimi r.,baki,menziller/kohne-tikili,1,0,83000,2.0,45.0,1.0,5.0,0.2
Yeni Yasamal q.,baki,menziller/kohne-tikili,1,0,88000,2.0,60.0,7.0,9.0,0.7777777777777778
İçəri Şəhər m.,baki,menziller/kohne-tikili,1,0,440000,3.0,185.0,2.0,3.0,0.6666666666666666
Sahil m.,baki,menziller,1,0,220000,3.0,59.8,3.0,4.0,0.75
İçəri Şəhər m.,baki,menziller,1,1,729980,4.0,214.7,5.0,11.0,0.45454545454545453
Sahil m.,baki,menziller,1,0,1280000,4.0,242.0,3.0,10.0,0.3
Memar Əcəmi m.,baki,menziller,1,0,178000,2.0,109.0,11.0,16.0,0.6875
Bakı,baki,menziller,0,0,153850,2.0,90.5,,,
Bakı,baki,menziller,0,0,67625,1.0,54.1,,,
Gənclik m.,baki,menziller,0,0,275364,3.0,153.0,,,
Gənclik m.,baki,menziller,0,0,251838,3.0,139.9,,,
Həzi Aslanov m.,baki,menziller,1,0,110000,3.0,80.0,6.0,9.0,0.6666666666666666
9-cu mikrorayon q.,baki,menziller,1,0,95000,3.0,70.0,8.0,9.0,0.8888888888888888
28 May m.,baki,menziller,1,1,368000,4.0,165.0,4.0,16.0,0.25
Elmlər Akademiyası m.,baki,menziller,1,0,258000,3.0,110.0,15.0,15.0,1.0
Xalqlar Dostluğu m.,baki,menziller,1,0,128000,3.0,75.0,2.0,9.0,0.2222222222222222
Neftçilər m.,baki,menziller,0,0,110000,2.0,91.0,17.0,17.0,1.0
Xətai r.,baki,menziller,1,0,301400,4.0,137.0,4.0,6.0,0.6666666666666666
Bayıl q.,baki,menziller,1,0,119000,2.0,60.0,1.0,1.0,1.0
Həzi Aslanov m.,baki,menziller,1,1,120000,2.0,92.0,6.0,17.0,0.35294117647058826
20 Yanvar m.,baki,menziller,1,1,165000,3.0,115.0,7.0,10.0,0.7
Nərimanov r.,baki,menziller,1,1,95000,2.0,50.0,3.0,9.0,0.3333333333333333
İnşaatçılar m.,baki,menziller,1,0,235000,4.0,145.0,15.0,17.0,0.8823529411764706
9-cu mikrorayon q.,baki,menziller,1,0,87000,2.0,58.0,17.0,19.0,0.8947368421052632
Badamdar q.,baki,menziller,1,0,80000,2.0,45.0,1.0,4.0,0.25
Yasamal r.,baki,menziller,1,0,185000,3.0,96.0,2.0,6.0,0.3333333333333333
Nəsimi r.,baki,menziller,1,1,360000,6.0,200.5,2.0,4.0,0.5
20 Yanvar m.,baki,menziller,1,1,170000,3.0,120.0,13.0,18.0,0.7222222222222222
Xalqlar Dostluğu m.,baki,menziller,1,0,83000,2.0,55.0,4.0,5.0,0.8
8 Noyabr m.,baki,menziller,1,1,130000,2.0,69.0,15.0,19.0,0.7894736842105263
Xətai r.,baki,menziller,1,0,275000,3.0,128.0,5.0,7.0,0.7142857142857143
Nərimanov r.,baki,menziller,1,0,82000,2.0,45.0,2.0,5.0,0.4
Yasamal r.,baki,menziller,0,0,145000,3.0,111.0,5.0,15.0,0.3333333333333333
Yeni Yasamal q.,baki,menziller,1,0,213000,3.0,142.0,5.0,20.0,0.25
Qara Qarayev m.,baki,menziller,1,0,105000,2.0,50.0,3.0,5.0,0.6
Bayıl q.,baki,menziller/yeni-tikili,1,0,285000,4.0,130.0,2.0,5.0,0.4
Həzi Aslanov m.,baki,menziller/yeni-tikili,1,1,99000,3.0,70.0,10.0,17.0,0.5882352941176471
Biləcəri q.,baki,menziller/yeni-tikili,0,1,142063,3.0,113.7,3.0,16.0,0.1875
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,0,0,138000,2.0,67.0,6.0,20.0,0.3
Bakı,baki,menziller/yeni-tikili,0,0,351389,4.0,224.5,,,
Bakı,baki,menziller/yeni-tikili,0,0,133106,1.0,61.9,,,
Bakı,baki,menziller/yeni-tikili,0,0,86640,1.0,45.6,,,
Bakı,baki,menziller/yeni-tikili,0,0,227439,3.0,136.6,,,
Sahil m.,baki,menziller/yeni-tikili,1,0,984000,4.0,246.0,8.0,10.0,0.8
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,0,120000,2.0,75.0,3.0,19.0,0.15789473684210525
8-ci mikrorayon q.,baki,menziller/yeni-tikili,1,0,97000,2.0,61.0,6.0,16.0,0.375
Yasamal r.,baki,menziller/yeni-tikili,0,0,200000,3.0,153.0,5.0,19.0,0.2631578947368421
Nərimanov r.,baki,menziller/yeni-tikili,1,0,205000,3.0,106.0,13.0,17.0,0.7647058823529411
Yasamal r.,baki,menziller/yeni-tikili,1,1,170000,3.0,117.0,16.0,17.0,0.9411764705882353
Nərimanov r.,baki,menziller/yeni-tikili,1,0,360000,4.0,232.0,12.0,17.0,0.7058823529411765
Nizami r.,baki,menziller/yeni-tikili,0,0,224000,4.0,146.0,12.0,18.0,0.6666666666666666
Qara Qarayev m.,baki,menziller/yeni-tikili,0,0,132000,3.0,91.0,9.0,14.0,0.6428571428571429
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,0,132000,3.0,90.0,3.0,12.0,0.25
İnşaatçılar m.,baki,menziller/yeni-tikili,1,1,145000,2.0,84.0,19.0,20.0,0.95
Nəsimi r.,baki,menziller/yeni-tikili,1,0,425000,5.0,250.0,8.0,9.0,0.8888888888888888
Nərimanov r.,baki,menziller/yeni-tikili,1,0,151000,3.0,100.0,9.0,16.0,0.5625
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,0,115000,3.0,80.0,12.0,18.0,0.6666666666666666
Əhmədli m.,baki,menziller/yeni-tikili,1,0,249000,3.0,148.0,11.0,16.0,0.6875
8 Noyabr m.,baki,menziller/yeni-tikili,1,0,205000,2.0,97.0,12.0,17.0,0.7058823529411765
Nəsimi r.,baki,menziller/yeni-tikili,1,1,275000,3.0,119.0,8.0,16.0,0.5
Yeni Yasamal q.,baki,menziller/yeni-tikili,1,1,118000,2.0,87.5,16.0,17.0,0.9411764705882353
Nərimanov r.,baki,menziller/yeni-tikili,0,0,120000,2.0,57.0,14.0,17.0,0.8235294117647058
Nərimanov r.,baki,menziller/yeni-tikili,1,0,174000,3.0,120.0,16.0,17.0,0.9411764705882353
Nəriman Nərimanov m.,baki,menziller/yeni-tikili,0,0,175000,3.0,100.0,6.0,16.0,0.375
Şah İsmayıl Xətai m.,baki,menziller/yeni-tikili,1,0,220000,3.0,105.0,6.0,18.0,0.3333333333333333
Biləcəri q.,baki,menziller/yeni-tikili,1,1,69000,2.0,50.0,3.0,5.0,0.6
